country,countryname,StartDate,EndDate,Status,Progress,Duration,Finished,RecordedDate,home,gathering,distance,hands,help_covid,donate_covid,volunteer_covid,help,donate,volunteer,admiration,calm,compassion,determination,moved,gratitude,hope,love,relief,pleasure,anger,anxiety,boredom,confusion,disgust,fear,frustration,loneliness,regret,sadness,ERQ1_rumination,ERQ2_reappraisal,ERQ3_suppression,ERQ4_socialsharing,ERQ5_distraction,ERQ6_acceptance,support,connected,phy_healthy,mentally_healthy,stressed,tired,depressed,res_1,res_2,euda_1,euda_2,swl,sympathy,concerned,overwhelmed,distressed,self_vulnerable,country_vulnerable,age,education,gender,ladder,employment,losejob,covidsymptom,language,datasource,ISO3,longstring,na_count
89,Japan,30/04/2020 02:23,30/04/2020 02:30,0,100,420,1,30/04/2020 02:30,80,100,100,50,0,0,0,0,0,0,0,3,5,3,6,1,3,6,4,0,0,4,3,2,0,2,4,2,0,4,2,0,0,1,0,3,6,6,100,100,79,46,0,3,5,3,2,4,6,6,6,6,7,4,27,14,1,4,1,NA,0,JA,snowball,JPN,2,0
89,Japan,06/05/2020 17:58,06/05/2020 18:06,0,100,488,1,06/05/2020 18:06,85,100,72,95,0,0,0,0,0,0,2,3,3,3,2,4,3,3,4,1,4,4,5,3,4,2,5,1,2,3,2,2,4,1,2,3,2,2,62,50,55,35,41,4,4,4,4,6,4,4,2,4,3,6,51,21,1,8,1,NA,0,JA,snowball,JPN,3,0
89,Japan,05/05/2020 07:59,05/05/2020 08:07,0,100,507,1,05/05/2020 08:07,70,19,56,8,0,0,0,0,0,0,0,3,0,0,0,0,4,3,4,2,1,2,0,0,1,1,2,3,0,2,6,4,3,0,1,5,0,0,79,74,52,23,0,4,4,3,4,5,4,6,6,6,0,0,22,16,1,4,4,NA,0,JA,snowball,JPN,4,0
89,Japan,04/05/2020 05:45,04/05/2020 05:58,0,100,772,1,04/05/2020 05:58,70,90,60,50,0,0,0,0,0,0,3,3,3,0,4,3,1,3,4,2,3,3,2,0,3,0,1,0,0,0,1,0,1,3,0,3,0,3,84,64,82,81,30,3,4,3,4,6,3,3,4,2,3,3,42,14,2,6,1,NA,0,JA,snowball,JPN,3,0
89,Japan,04/05/2020 19:05,04/05/2020 19:13,0,100,478,1,04/05/2020 19:14,90,100,39,59,0,0,0,0,0,0,3,1,3,3,2,3,0,3,3,3,4,6,2,6,3,5,3,6,0,3,6,0,3,4,3,3,2,1,88,49,68,55,47,2,2,1,3,5,3,4,3,3,4,10,17,11,1,4,4,NA,0,JA,snowball,JPN,3,0
89,Japan,03/05/2020 21:41,03/05/2020 22:07,0,100,1545,1,03/05/2020 22:07,97,100,88,90,0,0,0,0,0,0,1,3,4,3,3,3,1,4,2,4,2,5,5,1,3,2,5,2,3,3,4,1,4,3,4,2,4,3,22,83,92,87,63,2,3,2,4,5,3,5,3,3,9,9,54,16,2,6,2,NA,0,JA,snowball,JPN,3,0
89,Japan,30/04/2020 20:13,30/04/2020 20:47,0,100,2046,1,30/04/2020 20:47,100,100,38,19,0,0,0,0,0,0,5,3,3,2,3,4,1,3,3,2,0,3,1,1,3,1,3,2,3,2,2,3,1,1,3,4,2,3,71,52,19,19,31,4,4,4,2,7,4,5,3,4,3,7,36,20,1,4,1,NA,0,JA,snowball,JPN,2,0
89,Japan,30/04/2020 20:29,30/04/2020 20:48,0,100,1175,1,30/04/2020 20:48,100,100,95,100,0,0,0,0,0,0,5,5,6,3,4,4,4,6,4,3,4,4,0,3,4,1,0,1,1,4,6,6,4,3,0,6,1,5,20,30,70,100,100,5,6,6,4,7,5,6,2,5,2,2,52,21,2,6,"2,4",NA,0,JA,snowball,JPN,3,0
89,Japan,04/05/2020 07:24,04/05/2020 07:34,0,100,609,1,04/05/2020 07:34,100,100,100,100,0,0,0,0,0,0,0,3,6,0,0,5,3,3,3,0,3,3,6,2,0,0,3,0,0,3,0,0,3,3,0,6,0,0,100,100,12,45,12,3,3,3,3,5,3,4,3,4,0,3,26,10,2,5,1,NA,0,JA,snowball,JPN,3,0
89,Japan,14/05/2020 05:56,14/05/2020 06:06,0,100,589,1,14/05/2020 06:06,100,100,100,85,0,0,0,1,0,0,0,3,2,3,3,4,3,6,3,4,4,5,0,4,4,4,4,4,3,4,4,2,5,2,2,0,2,3,64,59,48,80,38,4,4,3,5,6,0,6,3,2,2,3,26,17,2,5,4,NA,0,KO,snowball,JPN,5,0
89,Japan,06/05/2020 18:39,06/05/2020 18:54,0,100,923,1,06/05/2020 18:54,90,0,0,50,0,0,0,0,0,0,2,2,1,2,1,0,0,1,1,0,3,2,2,1,2,0,2,0,2,0,2,2,4,1,1,3,1,1,100,60,51,29,51,0,0,3,3,7,5,5,3,1,5,2,53,12,1,5,1,NA,0,JA,snowball,JPN,2,0
89,Japan,01/05/2020 01:41,01/05/2020 01:51,0,100,550,1,01/05/2020 01:51,100,100,100,50,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,100,100,0,0,0,5,5,5,5,9,3,6,3,3,5,8,55,21,1,7,1,NA,0,JA,snowball,JPN,10,0
89,Japan,06/05/2020 18:48,06/05/2020 19:00,0,100,706,1,06/05/2020 19:00,100,100,90,100,0,0,0,0,1,0,3,4,4,3,1,1,2,5,3,3,3,4,5,4,1,3,4,0,1,0,3,4,3,1,5,5,5,2,81,81,70,50,38,3,2,1,3,5,4,4,1,2,3,5,40,21,2,8,1,NA,0,JA,snowball,JPN,3,0
89,Japan,04/05/2020 06:00,04/05/2020 06:06,0,100,371,1,04/05/2020 06:06,50,0,100,100,0,0,0,0,0,0,3,3,3,3,3,3,2,3,1,0,0,4,5,4,3,3,3,3,3,3,1,3,3,0,3,3,3,3,79,70,91,44,20,4,3,2,2,5,4,4,3,3,5,5,36,14,2,5,1,NA,0,JA,snowball,JPN,6,0
89,Japan,30/04/2020 17:50,30/04/2020 18:14,0,100,1399,1,30/04/2020 18:14,95,100,95,100,0,0,0,0,0,0,3,3,5,3,3,5,2,5,0,5,6,6,1,5,1,6,1,1,1,4,1,2,4,1,2,3,2,2,92,30,92,51,51,2,1,2,2,5,3,3,1,6,10,10,54,12,2,6,1,NA,0,JA,snowball,JPN,3,0
89,Japan,06/05/2020 18:55,06/05/2020 19:06,0,100,645,1,06/05/2020 19:06,5,100,10,0,0,0,0,0,0,0,3,4,5,6,4,5,3,5,3,3,4,5,5,3,4,4,4,2,2,3,2,5,4,0,1,4,5,3,92,69,51,63,56,2,4,1,4,6,5,6,0,6,2,7,47,20,1,3,1,NA,0,JA,snowball,JPN,3,0
89,Japan,07/05/2020 01:40,07/05/2020 01:45,0,100,299,1,07/05/2020 01:45,97,90,94,100,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,3,5,4,3,3,1,0,0,0,1,1,1,1,5,1,1,1,58,48,75,57,2,1,3,3,1,5,3,3,1,3,0,2,23,16,2,7,4,NA,0,JA,snowball,JPN,5,0
89,Japan,30/04/2020 02:16,30/04/2020 02:39,0,100,1417,1,30/04/2020 02:39,50,100,81,100,0,0,0,0,0,0,5,2,4,3,3,4,3,3,1,4,4,5,5,5,4,4,5,0,3,5,3,5,4,5,2,3,3,5,79,49,97,64,61,3,2,3,3,7,6,6,5,6,5,5,66,14,2,7,3,NA,0,JA,snowball,JPN,3,0
89,Japan,07/05/2020 08:33,07/05/2020 08:42,0,100,531,1,07/05/2020 08:42,100,100,100,90,0,0,0,0,0,0,6,3,4,2,0,4,1,1,1,0,4,4,6,6,3,4,3,6,6,6,6,2,6,4,3,3,1,0,18,8,100,100,100,1,1,1,1,5,6,2,0,1,7,10,24,16,2,4,4,NA,0,JA,snowball,JPN,3,0
89,Japan,06/05/2020 21:13,06/05/2020 21:22,0,100,522,1,06/05/2020 21:22,80,100,95,83,0,0,0,1,1,0,2,1,5,3,5,5,1,4,2,4,6,6,1,1,3,5,4,0,0,5,4,4,4,4,2,4,2,3,91,51,91,81,80,3,4,3,3,6,5,5,3,5,8,8,39,18,2,7,1,NA,0,EN,snowball,JPN,2,0
89,Japan,07/05/2020 03:13,07/05/2020 03:20,0,100,394,1,07/05/2020 03:20,100,99,66,56,0,0,0,0,0,0,1,3,4,1,1,2,2,3,1,1,3,6,5,5,4,5,6,5,2,5,3,5,1,6,4,4,3,3,77,39,85,88,91,3,2,2,2,3,5,4,3,5,9,9,22,15,2,4,4,NA,0,JA,snowball,JPN,2,0
89,Japan,30/04/2020 18:00,30/04/2020 18:13,0,100,769,1,30/04/2020 18:13,90,100,80,100,0,0,0,0,0,0,2,3,3,3,3,3,3,3,2,4,2,5,6,4,4,5,5,3,2,4,3,4,4,3,4,4,4,5,81,71,81,30,39,3,3,3,3,7,4,4,4,5,3,4,60,14,1,7,2,NA,0,JA,snowball,JPN,7,0
89,Japan,07/05/2020 17:22,07/05/2020 17:29,0,100,438,1,07/05/2020 17:29,100,100,100,70,0,0,0,0,0,0,2,5,5,2,1,4,2,3,5,4,1,3,2,5,1,2,3,5,4,3,5,2,5,3,1,1,0,1,59,59,88,41,41,1,1,1,1,4,6,0,4,4,4,10,28,16,2,5,1,NA,0,ZH-TW,snowball,JPN,2,0
89,Japan,30/04/2020 02:39,30/04/2020 02:43,0,72,290,0,07/05/2020 02:44,90,100,60,70,1,0,0,0,0,0,3,3,4,3,5,3,3,6,3,3,4,1,0,4,5,0,0,0,0,4,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,JA,snowball,JPN,4,0
89,Japan,05/05/2020 06:32,05/05/2020 06:39,0,100,439,1,05/05/2020 06:39,90,90,90,90,0,0,0,1,0,0,2,4,2,1,2,2,3,2,1,2,2,3,4,1,2,3,2,0,1,3,2,3,2,2,2,4,1,3,71,71,51,61,33,3,3,1,5,8,5,5,3,3,2,2,38,22,1,9,1,NA,0,JA,snowball,JPN,2,0
89,Japan,06/05/2020 18:51,06/05/2020 19:09,0,100,1072,1,06/05/2020 19:09,80,100,100,80,0,0,0,0,0,0,0,5,4,4,0,4,4,4,3,2,5,4,5,0,4,0,4,0,0,4,0,5,4,1,4,1,0,4,70,95,50,0,0,5,5,5,4,8,3,4,4,4,1,6,42,16,2,6,2,NA,1,JA,snowball,JPN,3,0
89,Japan,30/04/2020 23:45,30/04/2020 23:50,0,100,357,1,30/04/2020 23:51,100,100,81,100,0,0,0,0,0,0,2,3,3,0,2,3,2,3,0,2,4,4,5,3,2,0,4,2,1,3,2,3,3,2,4,3,3,3,71,61,92,82,18,2,2,2,2,5,3,3,2,2,4,6,57,18,2,5,1,NA,0,JA,snowball,JPN,2,0
89,Japan,04/05/2020 22:31,04/05/2020 22:40,0,100,572,1,04/05/2020 22:40,100,100,100,100,0,0,0,0,0,0,4,3,4,2,2,4,3,6,2,2,4,3,3,2,2,3,2,0,2,2,1,1,1,2,1,1,5,5,77,78,46,29,18,3,3,3,3,8,6,6,6,6,5,5,30,16,2,7,1,NA,0,JA,snowball,JPN,2,0
89,Japan,30/04/2020 01:33,30/04/2020 02:55,0,100,4915,1,30/04/2020 02:55,90,70,75,10,1,0,0,1,0,0,3,3,5,3,4,6,5,5,5,0,3,4,5,0,1,4,0,0,5,4,0,6,3,1,0,2,5,6,79,79,28,0,17,4,5,1,1,3,3,5,0,4,6,3,25,NA,1,6,5,0,0,JA,snowball,JPN,3,0
89,Japan,06/05/2020 17:49,06/05/2020 18:01,0,100,713,1,06/05/2020 18:01,95,100,100,5,0,1,0,1,0,0,5,6,5,6,4,6,5,6,3,1,5,1,6,0,5,0,6,0,1,5,2,6,3,5,5,2,1,1,97,100,100,100,7,5,6,4,2,8,3,2,0,2,8,7,35,14,2,6,5,0,0,JA,snowball,JPN,1,0
89,Japan,01/05/2020 18:39,01/05/2020 18:49,0,100,631,1,01/05/2020 18:49,100,100,82,90,0,0,1,0,0,0,1,4,4,4,4,5,2,5,4,4,4,2,0,4,4,1,4,4,0,2,0,3,5,4,5,3,5,4,100,99,37,22,0,3,4,6,6,10,4,1,0,1,0,0,38,18,1,8,1,NA,0,JA,snowball,JPN,4,0
89,Japan,07/05/2020 23:17,07/05/2020 23:36,0,100,1124,1,07/05/2020 23:36,50,100,80,50,0,0,0,0,0,0,3,3,4,3,2,3,3,2,2,3,3,4,4,3,3,2,6,5,2,3,6,5,5,1,4,3,2,2,70,28,100,100,60,2,2,0,1,2,6,4,0,0,5,2,26,19,1,8,4,NA,1,JA,snowball,JPN,2,0
89,Japan,06/05/2020 16:44,06/05/2020 16:53,0,100,511,1,06/05/2020 16:53,80,80,90,100,0,0,0,0,0,0,0,2,1,1,0,2,0,1,0,0,0,2,2,1,1,0,1,1,0,0,1,2,1,0,2,1,0,1,50,50,71,61,50,2,0,2,1,5,4,5,0,1,4,2,46,12,1,7,1,NA,0,JA,snowball,JPN,3,0
89,Japan,07/05/2020 19:35,07/05/2020 19:43,0,100,488,1,07/05/2020 19:43,100,100,100,66,0,0,0,0,0,0,4,4,5,2,4,5,1,4,2,3,0,4,4,3,2,3,4,2,5,4,2,4,3,4,3,4,6,6,78,81,55,33,10,4,4,5,6,6,5,5,4,4,7,8,21,14,2,5,4,NA,0,JA,snowball,JPN,2,0
89,Japan,06/05/2020 10:08,06/05/2020 10:13,0,100,297,1,06/05/2020 10:13,85,100,100,100,1,1,1,1,1,1,2,4,4,4,2,4,2,2,2,2,3,4,5,5,4,2,5,5,3,4,5,5,5,5,5,5,4,4,100,81,81,99,51,5,5,5,5,9,4,4,2,4,6,5,26,18,2,7,4,NA,0,JA,snowball,JPN,4,0
89,Japan,06/05/2020 21:53,06/05/2020 21:56,0,100,192,1,06/05/2020 21:56,100,90,79,56,0,0,0,0,0,0,2,3,4,3,4,5,3,1,3,1,0,3,4,1,2,1,0,0,1,1,2,4,4,2,4,4,1,3,57,73,71,72,25,4,3,2,4,6,2,2,1,3,2,3,32,17,2,7,1,NA,0,JA,snowball,JPN,2,0
89,Japan,30/04/2020 19:15,30/04/2020 19:30,0,100,913,1,30/04/2020 19:30,100,100,100,100,0,0,0,0,0,0,3,5,5,3,5,6,1,5,0,3,3,6,5,1,1,4,3,1,0,5,3,4,1,5,5,3,5,5,82,91,19,19,8,5,4,5,6,8,6,6,2,4,3,5,52,21,2,8,1,NA,0,JA,snowball,JPN,2,0
89,Japan,01/05/2020 18:47,01/05/2020 19:08,0,100,1284,1,01/05/2020 19:09,20,95,80,100,0,0,0,0,0,0,1,3,3,4,1,3,3,3,1,1,1,3,0,1,0,1,1,0,2,1,0,1,0,0,1,0,5,5,85,85,19,5,5,4,4,4,5,7,4,5,0,3,4,9,52,20,1,7,1,NA,0,JA,snowball,JPN,3,0
89,Japan,06/05/2020 17:59,06/05/2020 18:08,0,100,522,1,06/05/2020 18:08,100,100,80,50,0,0,0,0,0,0,3,4,3,3,0,3,3,3,3,3,3,3,4,0,3,0,4,3,3,3,2,3,3,0,3,3,1,1,51,51,42,33,0,3,3,3,2,7,4,4,0,1,2,3,46,18,2,6,2,NA,0,JA,snowball,JPN,7,0
89,Japan,06/05/2020 16:10,06/05/2020 16:20,0,100,602,1,06/05/2020 16:20,80,100,80,91,1,0,0,1,1,1,3,4,3,3,2,4,3,2,3,3,4,3,4,2,3,2,4,2,2,3,3,3,3,2,3,4,4,4,50,50,50,50,50,3,3,3,3,6,5,4,2,2,3,3,53,18,1,7,1,NA,0,JA,snowball,JPN,2,0
89,Japan,05/05/2020 20:34,05/05/2020 20:43,0,100,529,1,05/05/2020 20:43,90,100,90,100,0,0,0,0,0,0,4,5,4,1,5,6,3,6,4,5,1,4,3,3,1,4,1,1,1,2,1,1,5,6,1,5,3,3,94,97,2,0,0,1,2,3,5,10,6,6,6,6,7,10,37,10,2,5,2,NA,2,JA,snowball,JPN,3,0
89,Japan,06/05/2020 19:52,06/05/2020 20:07,0,100,873,1,06/05/2020 20:07,100,100,100,100,0,0,0,0,0,0,1,4,1,2,2,2,2,2,2,4,1,2,4,1,1,1,2,3,1,2,1,4,3,1,4,4,1,2,96,70,61,55,48,5,4,4,4,7,4,4,0,0,5,7,38,21,1,7,1,NA,0,JA,snowball,JPN,6,0
89,Japan,05/05/2020 04:06,05/05/2020 04:21,0,71,945,0,12/05/2020 04:21,50,100,70,90,0,0,0,0,0,0,0,3,0,0,0,0,2,3,0,0,0,3,6,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,JA,snowball,JPN,7,0
89,Japan,06/05/2020 18:19,06/05/2020 18:34,0,100,877,1,06/05/2020 18:34,95,100,80,100,0,0,0,0,0,0,2,3,0,3,4,4,3,0,1,0,2,6,4,6,2,4,6,0,0,3,3,3,0,5,0,5,5,3,39,29,61,49,69,4,3,1,1,8,3,6,0,6,5,0,60,21,1,6,1,NA,0,JA,snowball,JPN,2,0
89,Japan,30/04/2020 18:25,30/04/2020 18:43,0,100,1069,1,30/04/2020 18:43,93,100,93,82,0,1,0,0,0,0,3,3,3,3,1,3,3,3,2,3,0,3,3,3,0,1,1,2,0,0,1,1,0,0,4,5,3,3,60,71,28,61,11,4,1,3,3,7,4,4,0,0,3,6,34,22,2,7,1,NA,1,EN,snowball,JPN,4,0
89,Japan,30/04/2020 22:31,30/04/2020 22:38,0,100,371,1,30/04/2020 22:38,100,100,100,0,0,0,0,0,0,0,3,5,3,3,2,3,3,3,3,2,3,2,6,3,3,2,1,1,3,2,3,3,3,5,3,5,0,2,100,100,44,73,8,5,5,5,5,7,5,5,4,6,1,0,37,20,1,2,1,NA,0,JA,snowball,JPN,4,0
89,Japan,30/04/2020 18:16,30/04/2020 18:24,0,100,473,1,30/04/2020 18:24,92,100,100,100,0,0,0,0,0,0,3,3,3,3,3,3,3,3,2,3,3,3,6,3,4,3,3,4,3,3,1,4,3,2,3,3,0,3,92,81,72,0,0,3,3,3,3,9,6,5,0,0,8,5,49,21,1,8,1,NA,0,JA,snowball,JPN,8,0
89,Japan,06/05/2020 01:39,06/05/2020 01:49,0,100,553,1,06/05/2020 01:49,100,100,100,100,0,0,0,0,0,0,1,3,3,1,0,3,0,5,0,0,4,6,5,4,3,6,6,1,1,5,3,3,1,4,2,5,3,3,89,93,94,93,96,1,1,1,3,1,6,6,2,3,9,10,55,16,1,3,5,0,0,JA,snowball,JPN,2,0
89,Japan,08/05/2020 10:26,08/05/2020 10:37,0,100,644,1,08/05/2020 10:37,100,100,89,58,0,0,0,1,0,0,6,5,4,6,1,3,5,4,3,4,1,3,1,3,4,2,5,5,2,5,4,3,4,3,5,3,5,2,78,70,74,67,8,5,3,5,4,8,4,4,0,2,3,6,26,19,1,8,1,NA,2,JA,snowball,JPN,2,0
89,Japan,06/05/2020 19:18,06/05/2020 19:26,0,100,499,1,06/05/2020 19:27,9,70,49,100,1,0,1,0,0,0,3,5,5,5,3,5,5,6,3,3,5,1,0,2,4,0,5,0,1,0,3,3,3,6,5,5,5,5,84,85,78,20,0,4,5,5,5,8,3,5,0,0,0,0,52,24,1,8,1,NA,0,JA,snowball,JPN,3,0
89,Japan,30/04/2020 17:29,30/04/2020 17:39,0,100,623,1,30/04/2020 17:39,80,100,80,50,0,0,0,0,0,0,4,4,4,4,4,4,3,5,4,4,2,4,4,1,4,1,4,1,2,1,3,2,3,3,4,4,4,4,95,76,71,64,8,4,3,5,5,8,1,6,0,4,7,7,54,21,2,8,2,NA,0,JA,snowball,JPN,6,0
89,Japan,30/04/2020 18:19,30/04/2020 18:27,0,100,518,1,30/04/2020 18:27,82,83,82,62,0,0,0,0,0,0,2,2,4,2,2,4,2,4,2,2,4,3,2,2,4,3,2,4,4,5,5,4,2,4,4,4,5,4,39,22,77,70,78,2,2,1,2,3,4,4,4,4,3,3,29,18,2,7,1,NA,0,JA,snowball,JPN,2,0
89,Japan,30/04/2020 01:01,30/04/2020 03:16,0,100,8103,1,30/04/2020 03:17,80,90,70,90,1,1,1,1,1,1,3,5,5,4,3,5,4,5,4,4,4,4,2,4,3,0,4,2,1,1,0,5,3,4,4,5,5,5,91,91,39,7,39,6,5,5,5,9,4,4,5,4,7,5,58,22,1,9,1,NA,0,JA,snowball,JPN,4,0
89,Japan,06/05/2020 19:22,06/05/2020 19:35,0,100,777,1,06/05/2020 19:35,80,100,100,100,0,0,0,0,0,0,4,3,3,3,1,4,3,4,2,1,4,6,5,5,4,5,6,4,3,4,4,4,6,4,6,4,2,4,65,77,85,90,62,5,4,4,4,7,3,6,5,6,7,7,57,21,1,8,1,NA,0,JA,snowball,JPN,3,0
89,Japan,30/04/2020 01:01,30/04/2020 01:12,0,100,666,1,30/04/2020 01:12,40,100,80,90,0,0,0,0,0,0,4,5,3,4,5,4,4,5,3,5,1,4,0,1,0,0,1,0,0,0,3,4,3,1,3,4,4,5,81,82,39,30,0,5,6,6,6,10,5,5,0,6,2,5,43,22,1,8,1,NA,0,JA,snowball,JPN,3,0
89,Japan,05/05/2020 04:07,05/05/2020 04:15,0,74,497,0,12/05/2020 04:15,80,80,50,80,0,0,0,0,0,0,3,2,4,2,5,5,5,6,3,4,6,5,6,0,6,4,6,0,4,6,4,5,1,6,5,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,JA,snowball,JPN,3,0
89,Japan,02/05/2020 18:14,02/05/2020 18:27,0,100,763,1,02/05/2020 18:27,100,100,100,100,1,0,0,1,0,0,3,4,5,5,5,6,4,4,2,3,3,4,5,3,5,3,5,2,2,4,2,6,3,5,1,6,5,5,100,82,48,9,9,6,6,5,6,9,3,6,1,2,3,3,49,20,2,8,1,NA,0,JA,snowball,JPN,3,0
89,Japan,01/05/2020 00:19,01/05/2020 00:28,0,100,530,1,01/05/2020 00:28,80,80,80,50,0,0,0,0,0,0,3,4,3,3,3,5,3,2,3,3,1,1,0,3,4,3,3,2,1,1,4,5,5,2,2,3,3,3,100,100,50,37,0,4,4,4,5,8,5,3,2,2,0,0,33,15,1,7,1,NA,0,JA,snowball,JPN,3,0
89,Japan,06/05/2020 19:28,06/05/2020 19:39,0,100,694,1,06/05/2020 19:39,94,100,91,80,0,1,0,0,1,0,5,5,5,5,6,6,4,5,4,4,3,3,3,3,3,3,3,3,3,3,NA,6,3,4,3,5,4,6,71,81,49,71,29,3,5,4,5,9,6,6,3,4,8,6,57,24,2,7,1,NA,0,JA,snowball,JPN,10,0
89,Japan,07/05/2020 23:50,07/05/2020 23:55,0,100,326,1,07/05/2020 23:56,100,90,80,60,0,0,0,0,0,0,3,4,2,3,2,4,2,3,3,3,5,4,3,5,4,4,3,4,3,3,2,2,3,2,2,2,0,0,40,40,82,63,51,2,3,2,1,3,2,2,1,2,1,10,24,17,1,3,4,NA,0,JA,snowball,JPN,3,0
89,Japan,30/04/2020 07:01,30/04/2020 07:13,0,100,725,1,30/04/2020 07:13,90,90,90,20,0,0,0,0,0,0,4,3,3,2,3,3,1,3,0,1,2,5,5,2,1,5,4,0,2,0,1,5,1,2,3,3,3,2,7,15,95,94,19,4,4,4,4,2,6,6,5,6,5,8,37,15,2,4,5,0,1,JA,snowball,JPN,2,0
89,Japan,05/05/2020 00:44,05/05/2020 00:52,0,100,473,1,05/05/2020 00:52,100,100,100,100,0,0,0,0,0,0,0,6,5,0,4,5,0,5,1,4,0,4,0,0,0,4,0,0,0,0,6,6,3,5,0,5,3,3,100,100,0,0,0,6,6,6,6,10,6,6,0,6,7,10,33,16,2,8,1,NA,0,JA,snowball,JPN,4,0
89,Japan,30/04/2020 19:39,30/04/2020 19:49,0,100,588,1,30/04/2020 19:49,65,100,80,90,1,0,0,0,1,0,2,2,2,0,2,3,2,2,3,2,3,2,2,0,4,2,4,3,2,2,3,2,1,3,2,3,2,1,81,40,62,30,66,1,2,1,0,2,4,4,2,2,10,2,35,19,2,7,1,NA,0,JA,snowball,JPN,3,0
89,Japan,06/05/2020 18:18,06/05/2020 18:25,0,100,405,1,06/05/2020 18:25,80,100,90,82,0,0,0,0,0,0,4,2,2,3,4,4,2,3,3,3,2,4,5,3,5,3,5,4,2,4,2,3,2,2,4,4,0,2,81,51,92,33,22,3,3,2,2,4,3,4,3,4,3,3,45,17,2,6,2,NA,0,JA,snowball,JPN,3,0
89,Japan,06/05/2020 18:15,06/05/2020 18:26,0,100,647,1,06/05/2020 18:26,90,29,90,100,0,0,0,0,0,0,6,4,3,3,6,6,2,6,5,3,5,6,3,2,5,5,5,3,0,4,4,3,5,4,3,3,5,6,81,81,81,5,0,1,2,1,3,6,6,6,1,6,4,10,46,17,2,4,2,NA,0,JA,snowball,JPN,3,0
89,Japan,06/05/2020 18:18,06/05/2020 18:25,0,100,422,1,06/05/2020 18:25,100,100,100,100,0,0,0,1,1,0,3,3,3,3,4,3,3,3,3,3,3,4,6,3,4,3,5,3,3,3,1,4,1,1,1,3,0,3,100,61,62,62,61,3,3,3,3,6,5,5,0,4,0,0,34,16,1,8,1,NA,0,JA,snowball,JPN,6,0
89,Japan,30/04/2020 03:21,30/04/2020 03:28,0,100,431,1,30/04/2020 03:28,100,100,81,72,1,0,0,0,0,0,4,5,4,4,5,5,4,3,4,2,1,2,3,3,5,3,5,4,2,3,5,5,5,4,3,4,2,2,23,19,72,96,48,4,4,4,4,7,5,5,1,1,7,10,27,20,1,8,"1,4",NA,2,JA,snowball,JPN,2,0
89,Japan,07/05/2020 23:53,08/05/2020 00:02,0,100,544,1,08/05/2020 00:02,90,100,87,61,0,0,0,0,0,0,2,2,1,2,1,2,3,1,0,1,5,5,0,2,4,2,2,1,0,2,2,4,2,3,3,4,2,1,41,28,100,100,1,4,2,1,3,3,4,5,1,0,4,9,23,15,1,4,4,NA,0,JA,snowball,JPN,2,0
89,Japan,07/05/2020 06:17,07/05/2020 06:52,0,100,2114,1,07/05/2020 06:52,99,100,89,80,0,0,0,0,0,0,4,3,4,2,4,5,5,4,2,4,1,5,2,3,3,1,5,0,5,1,3,3,5,0,3,4,0,0,48,64,30,29,12,5,5,3,3,3,5,5,2,2,4,2,64,18,1,5,1,NA,1,JA,snowball,JPN,2,0
89,Japan,07/05/2020 23:25,07/05/2020 23:31,0,100,339,1,07/05/2020 23:31,91,100,83,100,1,1,1,1,1,1,3,6,2,3,4,2,3,3,3,3,3,3,4,0,4,2,3,3,3,3,1,2,3,4,3,3,1,4,100,77,38,2,2,3,3,4,3,6,4,4,1,4,0,2,21,NA,1,6,4,NA,0,JA,snowball,JPN,6,0
89,Japan,06/05/2020 16:49,06/05/2020 17:00,0,100,696,1,06/05/2020 17:00,95,100,95,100,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,6,6,100,100,0,0,0,6,3,3,3,8,3,3,0,3,5,5,69,18,1,8,"1,3",NA,0,JA,snowball,JPN,10,0
89,Japan,06/05/2020 22:50,06/05/2020 22:56,0,100,329,1,06/05/2020 22:56,100,100,71,100,1,1,1,1,1,1,2,3,4,4,4,3,2,4,3,4,3,3,1,3,4,3,3,1,3,4,4,4,3,4,2,4,3,3,50,50,40,81,21,3,3,2,2,3,4,3,2,2,8,8,35,16,2,5,1,NA,0,JA,snowball,JPN,3,0
89,Japan,06/05/2020 19:50,06/05/2020 20:01,0,100,699,1,06/05/2020 20:01,90,100,80,100,0,0,0,0,0,0,4,3,4,3,3,3,4,5,3,4,2,1,5,2,2,1,3,2,2,1,6,3,5,0,4,3,4,4,60,50,9,91,48,3,3,6,6,10,3,3,3,3,5,5,56,16,1,6,1,NA,0,JA,snowball,JPN,3,0
